Unnamed: 0,INPUT:audio,INPUT:image,OUTPUT:recording,OUTPUT:result_3d_question,OUTPUT:result_1st_question,OUTPUT:result_2nd_question,OUTPUT:result_4th_question,ASSIGNMENT:assignment_id,ASSIGNMENT:worker_id,speechkit_path,file_path,duration,new_path,new_speechkit_path,assigned_text,transcribed_text,levenstein_distance
405,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/2.png,eu.c46c7cd4-5395-4b75-9105-62fad771c524,Yes,Yes,Yes,No,00028edf7c--6614413cb44b48018d8cf7df,646f6e766c4eb17993bde3084e733935,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614413cb44b48018d8cf7df/eu.c46c7cd4-5395-4b75-9105-62fad771c524.wav,28.5,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614413cb44b48018d8cf7df/eu.c46c7cd4-5395-4b75-9105-62fad771c524-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2-new.mp4,2,Monday is viewed by many to be the worst day of the week as it might very turn to work follow in the weekend most full time employees are given 2 days of most students attend school in the morning and return home in the afternoon usually from about 8 until 3 or 7 until 2 and most workers go to work in the morning and return home in the evening usually from 9 to 5 or 8 to 4,66.0
406,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.ce8cd950-004e-4f49-9671-5543924816d4,Yes,No,No,No,00028edf7c--6614413dde86a150637e3c16,f3b3bef17aaad1b9ad8e18623edcec9f,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614413dde86a150637e3c16/eu.ce8cd950-004e-4f49-9671-5543924816d4.wav,36.12,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614413dde86a150637e3c16/eu.ce8cd950-004e-4f49-9671-5543924816d4-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,4,I am living with a very well coming host family i have my own private bedroom but to eat breakfast lunch and dinner together on sundays we eat the big home cooked soup for lunch in spain lunch is usually the biggest meal of the day it s also very common for people to take a mid dig nup right after a big meal im actually just waking up from my nap right now,33.0
407,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.713e8aef-cd74-4177-9862-89d940423e08,Yes,None of the above,Yes,No,00028edf7c--661441b749336b2978353605,f6c722bf14c06878aaa3c00d6b1b0a95,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--661441b749336b2978353605/eu.713e8aef-cd74-4177-9862-89d940423e08.wav,26.517,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--661441b749336b2978353605/eu.713e8aef-cd74-4177-9862-89d940423e08-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,4,I am living with a very welcoming host family i have my own private bedroom but we eat breakfast lunch and dinner together on sundays we eat a big home cooked soup for lunch and spain lunches usually the biggest meal that day it s also very common for people to take a mid day nap i right after a big meal i am actually just waking up from my nap right now,31.0
408,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/2.png,eu.4c5547d9-b3bc-4151-ba6b-3970aea20460,Yes,No,Yes,No,00028edf7c--661441be4e5be33a302440a7,19693f26e3c3a13e1d90699b3ced25e5,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--661441be4e5be33a302440a7/eu.4c5547d9-b3bc-4151-ba6b-3970aea20460.wav,42.94,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--661441be4e5be33a302440a7/eu.4c5547d9-b3bc-4151-ba6b-3970aea20460-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2-new.mp4,2,Monday is viewed by many to be the worst day of the week as it marks the return to work of following is a week end we must full time employees are giving 2 days of mosul student attend the school and the morning and return home in the afternoon from about 8 until 3 hours 7 until 2 and the master workers go to work in the morning and return home in the evening joel from 9 to 5 hour 8 to 4,96.0
409,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.42833993-82f8-4c6b-9cb3-e0827ba50f65,No,No,Yes,Yes,00028edf7c--661441c0b44b48018d8d0331,6af183b42c7f69cfb6cc793043c95022,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--661441c0b44b48018d8d0331/eu.42833993-82f8-4c6b-9cb3-e0827ba50f65.wav,32.98,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--661441c0b44b48018d8d0331/eu.42833993-82f8-4c6b-9cb3-e0827ba50f65-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,5,My name is bob each day i drive my kids to school my daughter goes to a school that s far from our house it takes 30 minutes to get there then i drive my son to his school it s close to my shop my daughter is in the 6th grade and my son is in the 2nd they are both good students why tutor usually sings here favorite song this while i drive my son usually sleeps,47.0
410,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.2cca376f-05a2-49f7-a63e-172a955b0d03,No,Yes,Yes,Yes,00028edf7c--66144298b44b48018d8d17b2,dd5b9484af63764d2af9461072b84919,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--66144298b44b48018d8d17b2/eu.2cca376f-05a2-49f7-a63e-172a955b0d03.wav,40.917,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--66144298b44b48018d8d17b2/eu.2cca376f-05a2-49f7-a63e-172a955b0d03-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,5,1 man is born each day i drive i keep the school my daughter lost daughter s food that s from from our house it s 30 minutes to meet there then i drive myself to his home it s close to my job my daughter is in the 6th grade and my son is in the 2nd they are both students monitor their usual scenes whenever it i draw my son usually escapes,123.0
411,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.0.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.1140707c-98f3-4368-ae72-9bc1665ef7f8,No,No,No,None of the above,00028edf7c--6614429f4e5be33a30245585,bca0824a0a7780f1efed3e9c6ae4fe55,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.0.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614429f4e5be33a30245585/eu.1140707c-98f3-4368-ae72-9bc1665ef7f8.wav,37.314,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614429f4e5be33a30245585/eu.1140707c-98f3-4368-ae72-9bc1665ef7f8-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.0-new.mp4,5,My name is bob ed i done my kids to school my daughter goes to school that s far from our house it takes 30 minutes to get there then i done my son to school it was close to my job my daughter is in seaweed amazon is in this 2nd they are both good strength My daughter usual sings her favorite song while i drop my son is your slips,87.0
412,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.fb486779-7e2c-474a-9b5d-81db89a8e0c9,Yes,No,Yes,No,00028edf7c--66144356de86a150637e6f67,e154830aced6380aad41bf0078bc2876,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--66144356de86a150637e6f67/eu.fb486779-7e2c-474a-9b5d-81db89a8e0c9.wav,24.22,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--66144356de86a150637e6f67/eu.fb486779-7e2c-474a-9b5d-81db89a8e0c9-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,3,London is a famous and historic city it is the capital of england and the united kingdom the city is quite popular for international terrorism because london is on to 1 of the oldest standard monarchies in the western area rita and joan recently traveled to london they were very excited for the trip because this was their 1st journey overseas from the united states,41.0
413,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.564d60ca-45c5-4db9-af0b-9efb37d4f614,Yes,No,Yes,No,00028edf7c--6614439b0352ba6b993d392a,f78829401be089337db10ec330d57c73,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614439b0352ba6b993d392a/eu.564d60ca-45c5-4db9-af0b-9efb37d4f614.wav,28.180999999999997,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614439b0352ba6b993d392a/eu.564d60ca-45c5-4db9-af0b-9efb37d4f614-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,3,Andan is a famous and historic city it is the capital of england in the united kingdom the city is quite popular for international tourism because london is home to 1 of the oldest standing monarchies in the western area rita and joan recently travelled to london they were very excited for their trip because this was their 1st journey overseas from the united states,29.0
414,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/2.png,eu.43dba471-27f0-47ef-9d9e-aa0e5369da03,No,Yes,Yes,No,00028edf7c--6614442449336b29783576ff,8379f3d579152aec4d1b71644a9e6e99,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614442449336b29783576ff/eu.43dba471-27f0-47ef-9d9e-aa0e5369da03.wav,31.045,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614442449336b29783576ff/eu.43dba471-27f0-47ef-9d9e-aa0e5369da03-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2-new.mp4,2,Monday is viewed by many to be the worst day of the week as it marks the return to work following the weekend when most full time employees are given 2 days of most students attend school in the morning and return home in the afternoon usually from about 8 until 3 or 7 until 2 and most workers go to work in the morning and return home in the evening usually from 9 to 5 9 or 8 to 4,50.0
415,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/3.png,eu.7d46e696-a27e-44a3-83e7-ed844cff7ad7,Yes,No,No,No,00028edf7c--6614445549336b2978357bc7,7261aa26ed56fff90994a28ca08c5491,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614445549336b2978357bc7/eu.7d46e696-a27e-44a3-83e7-ed844cff7ad7.wav,34.155,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614445549336b2978357bc7/eu.7d46e696-a27e-44a3-83e7-ed844cff7ad7-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,3,London is a famous and historic city it is the capital of england and the united kingdom the city is quite popular of international tourism because london is home to 1 of the oldest sending manashees in the western area rita and tumor recently traveled to london they were very excited for their trip because they was their 1st journey overseas fronting a night state,52.0
416,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.0.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.181898be-f8f8-4e6b-8468-420b8de4baf9,No,Yes,Yes,No,00028edf7c--6614446d49336b2978357dbe,9d72c109a5b33902cf3f9936ecc29cb4,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.0.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614446d49336b2978357dbe/eu.181898be-f8f8-4e6b-8468-420b8de4baf9.wav,32.275999999999996,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614446d49336b2978357dbe/eu.181898be-f8f8-4e6b-8468-420b8de4baf9-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.0-new.mp4,5,My name is bob each day i drive my case to school my daughter goes to school thus far from our house it takes 10 minutes to get there then i drive my son to his school it s close to my job my daughter is in 6th grade and my son is in the 2nd the above whose student my daughter usually sings half every song while i drive my son usually sleeps,67.0
417,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/1.png,eu.397960ad-3917-428c-a643-09ee5cfe5ad6,No,Yes,Yes,Yes,00028edf7c--6614456749336b2978359c10,ed55b32f586d5485546007c26221ed33,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614456749336b2978359c10/eu.397960ad-3917-428c-a643-09ee5cfe5ad6.wav,44.8,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614456749336b2978359c10/eu.397960ad-3917-428c-a643-09ee5cfe5ad6-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,1,When she was a child jennifer like a sport and she played hockey and basketball for an all boys team she also work as a mole at the age of 14 She wanted to be actors so she went to new york city to look forward she operates in investings from ntv and deficient company sarah and go war as actress and tv her family moved to los angeles suited jennifer colebor and tv and infield,100.0
418,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/4.png,eu.49b1a675-4c04-4604-8df6-c8435ac71e4d,Yes,No,Yes,No,00028edf7c--6614457f0352ba6b993d6e89,fb235b6a54478334dd41c7db67c6b3a0,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614457f0352ba6b993d6e89/eu.49b1a675-4c04-4604-8df6-c8435ac71e4d.wav,26.88,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614457f0352ba6b993d6e89/eu.49b1a675-4c04-4604-8df6-c8435ac71e4d-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.5-new.mp4,4,I am living with a very welcoming host family i have my own private bedroom but we eat breakfast lunch and dinner together and sunday is the eater become cooked soup for lunch in spain that is surely the biggest smell of the day it s very uncommon for people to take a midnight midday nap right after a big meal im actually just waking up from my inner pregnant,69.0
419,https://storage.yandexcloud.net/toloka-chebotarev/TextA_0.5.mp4,https://storage.yandexcloud.net/toloka-chebotarev/5.png,eu.ca5651d6-1187-4275-9ff9-6c24ac4da993,No,Yes,Yes,Yes,00028edf7c--6614468349336b297835b8ad,a44db0e38595dbd2c22cbbe51affd493,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--6614468349336b297835b8ad/eu.ca5651d6-1187-4275-9ff9-6c24ac4da993.wav,36.4,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--6614468349336b297835b8ad/eu.ca5651d6-1187-4275-9ff9-6c24ac4da993-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_0.5-new.mp4,5,My name is bob if you do it drive like it to school my daughter goes to wonder that goes to school that s far from our house it takes 30 minutes to get there then i drove my son to his school it is close to my job my daughter is in the 6th 6th grade and my son is in the 2nd they are both good students my daughter usually sings half every so well i drive my son usually sleeps,85.0
420,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/2.png,eu.b9d9e323-572e-49d3-ae44-1d7b02cdf988,Yes,Yes,Yes,No,00028edf7c--66144749de86a150637ed957,e50227b7a12e060253845e6576fc6bd3,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--66144749de86a150637ed957/eu.b9d9e323-572e-49d3-ae44-1d7b02cdf988.wav,35.44,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--66144749de86a150637ed957/eu.b9d9e323-572e-49d3-ae44-1d7b02cdf988-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2-new.mp4,2,Monday is viewed by many to be the worst day of the week as it marks the return to work following the weekend when most full time employees are given 2 days off most students attend school in the morning and return home in the afternoon usually from about 8 until 3 or 7 until 2 And most workers go to work in the morning and return home in the evening usually from 9 to 5 or 8 to 4,50.0
421,https://storage.yandexcloud.net/toloka-chebotarev/TextA_1.2.mp4,https://storage.yandexcloud.net/toloka-chebotarev/9.png,eu.4dd093d3-aff9-42c8-907d-ea52bdfd1b70,Yes,No,Yes,No,00028edf7c--661447834e5be33a3024d85b,e4ab1e3041f031db666aa89880064fea,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2.mp4,/home/gvchebotaryov/cloud/full/Recordings/assignment_00028edf7c--661447834e5be33a3024d85b/eu.4dd093d3-aff9-42c8-907d-ea52bdfd1b70.wav,34.38,/Users/grigorijcebotarev/Desktop/thesis/Recordings/assignment_00028edf7c--661447834e5be33a3024d85b/eu.4dd093d3-aff9-42c8-907d-ea52bdfd1b70-new.wav,/Users/grigorijcebotarev/Desktop/thesis/Recordings/texts_speechkit/TextA_1.2-new.mp4,9,I live in an apartment in my city serves a post office where people mail matters on monday i go to work i work at the post office everyone shops for food at the grocery store they also hit at this restaurant the restaurant service pizza and the i scream and my friends i and i often go to the park you like play soccer at the park on fridays we got the cinema to see a movie,57.0
